LONGITUDE,LAT,LABEL,NAME,Substation,PrimaryFee,PrimaySubs,County,InternalSb,CustomersS,PhysicalLo
36.06024694,0.293751667,05286 - PIVOT ROUNDABOUT,05286 - PIVOT ROUNDABOUT,5286,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300663420,779,NAKURU
36.2639925,0.826521111,05289 - Kongoni,05289 - Kongoni,5289,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607279,45,kongoni
36.26328583,0.822551944,05290 - Oserian Dev Coy,05290 - Oserian Dev Coy,5290,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607280,70,oserian
36.08484986,0.322049444,05293 - National Park,05293 - National Park,5293,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300610128,0,NAKURU
36.33793833,0.489045833,05299 - War Cementry Gilgil,05299 - War Cementry Gilgil,5299,GILGIL TOWN 11KV EX GILGI,GILGIL,Nakuru,300607837,686,coulson school
36.11004667,0.151276,05302 - Banita,05302 - Banita,5302,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611128,56,njenini coffee farm
36.10478972,0.149566389,05303 - Banita,05303 - Banita,5303,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611129,111,Bahati Oasis Academy
36.10391694,0.145268056,05304 - NAWASCO BOREHOLE -1,05304 - NAWASCO BOREHOLE -1,5304,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611131,0,nawasco  borehole
35.75985056,0.25038675,05305 - Njenga Karume Farm,05305 - Njenga Karume Farm,5305,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610832,14,MOLO
36.43220056,0.757686944,05307 - Bees Garden,05307 - Bees Garden,5307,KIHOTO SOUTHLAKE 11KV,KIHOTO SUBSTATION,Nakuru,300608031,0,JACK MAN HORSE RACING
36.45330861,0.731155833,05311 - Kiwa Highway Motel,05311 - Kiwa Highway Motel,5311,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300638651,819,kiwa highway motel
36.28131278,0.827568333,05312 - Bel,05312 - Bel,5312,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607276,48,oserian
36.29762111,0.823284444,05313 - NO NAME,05313 - NO NAME,5313,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607273,300,OSERIAN FARM
35.81699542,0.293600833,05316 - Olaragwai Pump Hse,05316 - Olaragwai Pump Hse,5316,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610777,66,elburgon
36.32644361,0.499553611,05317 - Gilgil Town/E A R Sh,05317 - Gilgil Town/E A R Sh,5317,GILGIL TOWN 11KV EX GILGI,GILGIL,Nakuru,300607808,1565,Next to Safe house
36.34917778,0.829861667,05320 - Sulmac Flowers,05320 - Sulmac Flowers,5320,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607245,3377,HOME GROWN MAIN HOSPITAL
36.34152306,0.670401944,05321 - Mathara Holdings,05321 - Mathara Holdings,5321,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300607742,0,KARUGU FARM
36.33800667,0.676238333,05322 - Mathara Holdings,05322 - Mathara Holdings,5322,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300607743,57,mathara holdings farm
36.33305028,0.676593333,05323 - Mathara Holdings,05323 - Mathara Holdings,5323,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300607744,10,malewa bay estate
36.33499211,0.6900275,05324 - Mario Villa,05324 - Mario Villa,5324,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300607745,135,colour crop
36.33396481,0.693776667,05325 - Brono Villa,05325 - Brono Villa,5325,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300608653,19,colour crop farm
36.3336235,0.699581944,05326 - Nyanjugu Investment,05326 - Nyanjugu Investment,5326,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300608657,10,next to nyanjui farm
36.336475,0.6967375,05327 - Nyanjugu Farm,05327 - Nyanjugu Farm,5327,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300608658,0,nyangugu farm
36.33759361,0.701404111,05328 - Nyanjugu Investment,05328 - Nyanjugu Investment,5328,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300608659,10,nanjugu field
36.32901667,0.713476667,05330 - Loldia Farm Office,05330 - Loldia Farm Office,5330,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300608662,16,near ajabu house
36.30969861,0.705524444,05333 - Loldia Farm,05333 - Loldia Farm,5333,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300608670,100,loldio estate
36.29553833,0.722325,05336 - VAUGHAN HSE,05336 - VAUGHAN HSE,5336,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300608826,0,bilashaka flowers
36.07372667,0.2831425,05337 - Kenyatta Lane,05337 - Kenyatta Lane,5337,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300607438,1037,NAKURU
36.31371778,0.715214722,05338 - J.S. Nganga Farm,05338 - J.S. Nganga Farm,5338,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300608832,147,near lake naivasha pump-ngang
36.29317,0.717487278,05339 - VAUGHAN BORE HOLE,05339 - VAUGHAN BORE HOLE,5339,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300608828,50,bilashaka farm
36.28604919,0.724249722,05340 - Rocco Farm,05340 - Rocco Farm,5340,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300608859,12,rocco flowers office
36.14441778,0.330904167,05342 - Lanet W/Shops,05342 - Lanet W/Shops,5342,GILGIL /MARULA EX LANET,LANET SUBSTATION,Nakuru,300638639,1210,mbogos
36.04508,0.279618889,05343 - Kenya Seed,05343 - Kenya Seed,5343,MENENGAI 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300609986,198,kenya seed(Nakuru)
36.0923875,0.283904306,05345 - Timber Purchase Hous,05345 - Timber Purchase Hous,5345,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300607401,822,near elizabethel guesthouse
35.73616111,0.253409167,05349 - Turi Butchery,05349 - Turi Butchery,5349,RONGAI OLENGURUONE33K EX SOILO,NAKURU WEST (SOILO)  SUBSTATION,Nakuru,300610968,2098,capital supermarket
36.05327306,0.297696667,05351 - KOINANGE ESTATE,05351 - KOINANGE ESTATE,5351,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300638641,1326,nem med clinic
36.072845,0.28343225,05353 - Erose Cinema,05353 - Erose Cinema,5353,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300607441,294,NAKURU
35.95715194,0.181527778,05355 - kabarak farm,05355 - kabarak farm,5355,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300664784,15,KABARAK DAIRY
36.14291278,0.075488611,05356 - SOLAI,05356 - SOLAI,5356,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611229,289,Patel
36.05566389,0.290755833,05358 - PYRETHRUM STAFF QUART,05358 - PYRETHRUM STAFF QUART,5358,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300638643,2013,Pyrethrum Estate
36.08681778,0.246453056,05359 - MICROWAVE STATION,05359 - MICROWAVE STATION,5359,MILIMANI  11KV  EX  NAKURU,LANET SUBSTATION,Nakuru,300610226,50,KIRIMA
36.4454325,0.702377694,05360 - G.K.Prisons_Naivasha,05360 - G.K.Prisons_Naivasha,5360,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300609130,6,GK prison
36.13643306,0.144076667,05361 - Solai,05361 - Solai,5361,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611200,59,TEREMUKA FARM
36.06003278,0.317383361,05362 - Sewage Works,05362 - Sewage Works,5362,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300610137,1292,NAKURU
36.11874956,0.2044925,05366 - Bahati,05366 - Bahati,5366,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611119,158,jingariri farm
36.28054583,0.833327778,05369 - Osserian Development,05369 - Osserian Development,5369,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607277,1383,OSERIAN FARM
35.89800222,0.142974722,05370 - Salat Farm,05370 - Salat Farm,5370,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300638628,12,sarat farm
36.06725442,0.305445278,05372 - Langa Langa Estate P,05372 - Langa Langa Estate P,5372,RACE TRACK 11KV EX MWARIKI,NAKURU DEPOT,Nakuru,300610087,1418,next to zoopis cafe
35.86346556,0.175572778,05375 - Rongai Worksh,05375 - Rongai Worksh,5375,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608677,394,Rongai works
35.86048083,0.170892778,05377 - Rongai Town,05377 - Rongai Town,5377,RONGAI TOWN 11KV EX RONGA,RONGAI,Nakuru,300608686,447,next to the RSRM ltd
35.79668972,0.311968889,05387 - Nyayo Indigenious Tr,05387 - Nyayo Indigenious Tr,5387,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610790,74,COUNTY FOREST
36.06467667,0.273296389,05388 - Vetinary Houses,05388 - Vetinary Houses,5388,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300610212,251,OPPOSITE NAKURU GOLF CLUB
36.08285528,0.303057222,05389 - Flamingo 2 Shuleni R,05389 - Flamingo 2 Shuleni R,5389,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300610115,2532,flamingo 2 shuleni R
36.07764389,0.2923875,05390 - Flamingo Estate 2,05390 - Flamingo Estate 2,5390,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300607423,702,central rift conference
36.05632722,0.2951425,05392 - Koinange Estate,05392 - Koinange Estate,5392,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300638619,1059,koinange estates
36.05738611,0.293600278,05393 - KOINANGE ESTATE - 2,05393 - KOINANGE ESTATE - 2,5393,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300638618,1419,nyamakoroto house
36.18025889,0.271144444,05394 - Arthur Wanyoike,05394 - Arthur Wanyoike,5394,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611599,1085,st gabriel mission sec
36.44192917,0.706243611,05395 - G.K.Prisons_Naivasha,05395 - G.K.Prisons_Naivasha,5395,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300609128,3006,GK prison
36.06045361,0.286018,05397 - C.K Patel,05397 - C.K Patel,5397,NAKURU TOWN 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300610023,1029,NAKURU
36.33613944,0.681449722,05399 - Mathara Holdings,05399 - Mathara Holdings,5399,NORTH SHORE 11KV EX MARUL,MARULA,Nakuru,300638617,50,mathara herd farm
36.35191792,0.838388056,05400 - Sulmac Co Ltd,05400 - Sulmac Co Ltd,5400,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607254,803,HOME GROWN M.V WORK SHOP
36.34253,0.828706667,05401 - Sulmac Snr Staff Hou,05401 - Sulmac Snr Staff Hou,5401,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607255,32,HOME GROWN
36.31996861,0.814594167,05403 - Power Staff Housing,05403 - Power Staff Housing,5403,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300607227,372,KEN GEN LAKESIDE ESTATE
36.06600528,0.2874125,05404 - Tom Mboya Road,05404 - Tom Mboya Road,5404,NAKURU TOWN 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300610027,729,near bontana hotel
36.06665306,0.285094889,05405 - Kobil Stn._Nakuru,05405 - Kobil Stn._Nakuru,5405,NAKURU TOWN 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300610030,869,ku plaza building
36.07357556,0.305263056,05406 - Pangani Pri. Sch_Nakur,05406 - Pangani Pri. Sch_Nakur,5406,RACE TRACK 11KV EX MWARIKI,NAKURU DEPOT,Nakuru,300610076,5871,racecourse
36.43249,0.715175,05410 - Moi Road,05410 - Moi Road,5410,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300609121,1097,Entrance to Naivasha town bus
35.96597667,0.191737222,05414 - KABARAK HOME,05414 - KABARAK HOME,5414,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300664783,90,kabarak home
36.08457597,0.303010278,05415 - KALOLENI C,05415 - KALOLENI C,5415,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300648613,2111,KALOLENI
36.14950778,0.293834167,05420 - Lanet Primary School,05420 - Lanet Primary School,5420,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611561,412,opposite lanet works medical
36.09569222,0.284674417,05423 - Hortage Housing Sect,05423 - Hortage Housing Sect,5423,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300607400,1056,Mama Ngina Estate
35.72872028,0.248292778,05424 - B.T.KARANJA,05424 - B.T.KARANJA,5424,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610857,963,b.t. karanja
36.05756306,0.286412222,05425 - Flour Mills,05425 - Flour Mills,5425,MENENGAI 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300609971,0,OPPOSITE MOMBASA MAIZE MILLERS
36.33264694,0.8227,05433 - Gold Smith (Sharima),05433 - Gold Smith (Sharima),5433,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607261,50,agribio lakes
36.12580556,0.299580833,05436 - Baharini Wildlife,05436 - Baharini Wildlife,5436,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300607390,490,ANGLICAN CHURCH {ST STEPHENS
36.43055333,0.764596667,05437 - Hortitec,05437 - Hortitec,5437,KIHOTO SOUTHLAKE 11KV,KIHOTO SUBSTATION,Nakuru,300608000,139,NEXT TO VAUGHAN
36.18260167,0.021558333,05440 - Mrs. Hodge,05440 - Mrs. Hodge,5440,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611240,0,SUBUKIA
35.75859889,0.281836944,05443 - D;G. MATU,05443 - D;G. MATU,5443,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300668002,656,NEAR GLORIOUS CHURCH TURI
36.4271025,0.773795556,05446 - Karagita Center,05446 - Karagita Center,5446,KIHOTO SOUTHLAKE 11KV,KIHOTO SUBSTATION,Nakuru,300607992,73,FISHERIES DEPT KARACTA
36.36221,0.838654722,05448 - Local Tx_D.C.K S/S,05448 - Local Tx_D.C.K S/S,5448,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300639086,0,DCK SUB STATION
36.08751167,0.298993611,05464 - A P Line,05464 - A P Line,5464,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300610118,5414,next TO AP CAMP
36.08546131,0.281778611,05465 - State,05465 - State,5465,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300610230,248,near state house
36.08466447,0.271072778,05466 - Crater Climb,05466 - Crater Climb,5466,MILIMANI  11KV  EX  NAKURU,LANET SUBSTATION,Nakuru,300610220,458,milimani police patrol post
36.42675778,0.719357694,05467 - Pelican Farm,05467 - Pelican Farm,5467,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300608127,0,HOME GROWN ESTATE
36.42310306,0.716549167,05470 - Pelican,05470 - Pelican,5470,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300608128,116,HOME GROWN NVS TOWN
36.40960111,0.794300556,05471 - Kamuta Farm,05471 - Kamuta Farm,5471,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607980,14,kamuta
36.40601194,0.790036389,05472 - Kamuta Farm,05472 - Kamuta Farm,5472,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607981,16,KAMATA FARM
36.08069083,0.297333333,05479 - Police Lines_Bondeni,05479 - Police Lines_Bondeni,5479,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300610121,1625,NAKURU
36.31931558,0.501870944,05481 - Gilgil Polytechnic,05481 - Gilgil Polytechnic,5481,GILGIL TOWN 11KV EX GILGI,GILGIL,Nakuru,300607795,2174,highway
35.74052083,0.245956667,05482 - BACLAYS BANK HSE,05482 - BACLAYS BANK HSE,5482,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610835,299,mt st marys girl's primary sc
36.13443614,0.104393056,05484 - Solai,05484 - Solai,5484,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611205,8,borehole
36.07938222,0.277844167,05486 - Elgeyo  Ave. Samia,05486 - Elgeyo  Ave. Samia,5486,MILIMANI  11KV  EX  NAKURU,LANET SUBSTATION,Nakuru,300648449,97,NAKURU
36.0721575,0.287051944,05488 - P.C. Office,05488 - P.C. Office,5488,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300607428,623,p.c office
36.32425222,0.505491389,05489 - Gilgil Health Centre,05489 - Gilgil Health Centre,5489,GILGIL TOWN 11KV EX GILGI,GILGIL,Nakuru,300607797,698,Next to Gilgil Town ship scho
36.46157444,0.797797778,05491 - Local Tx_Suswa S/S,05491 - Local Tx_Suswa S/S,5491,KINANGOP FEEDER 33KV,NAIVASHA SUBSTATION,Nakuru,300639036,34,maimayu sub station
36.38091556,0.818528361,05492 - Kedong Ranch,05492 - Kedong Ranch,5492,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300608130,110,KEDONG/LONGONOT FARM W/PUMP
36.39847056,0.856183889,05493 - Kedong Ranch,05493 - Kedong Ranch,5493,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300608131,7,KENDONG RANCH
36.18205611,0.286716944,05496 - M Gichua Farm,05496 - M Gichua Farm,5496,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611584,112,gichua farm
36.18316194,0.293033611,05497 - Beef R House,05497 - Beef R House,5497,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611586,41,opposite st joseph high school
36.05974389,0.294669444,05500 - NEXT PIVOT,05500 - NEXT PIVOT,5500,SOUTH 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300653499,339,STAREHE GUEST HSE
36.11197944,0.134248028,05505 - Menengai Estate,05505 - Menengai Estate,5505,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611196,50,MENENGAI ESTATE FARM
36.27070611,0.78388475,05509 - Adc_Ndabibi,05509 - Adc_Ndabibi,5509,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607294,0,WILSON GACHANJA FARM
36.2725175,0.777265833,05510 - Adc_Ndabibi,05510 - Adc_Ndabibi,5510,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607295,0,baharini
36.27927389,0.797785,05512 - Kinja Nurseries,05512 - Kinja Nurseries,5512,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607290,134,KINJA FLAMINGO CORTAGES
36.29222417,0.803120833,05513 - Nderit Towers,05513 - Nderit Towers,5513,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607291,3,nderit towers
35.73496289,0.220946667,05514 - Kibunja Centre,05514 - Kibunja Centre,5514,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610845,375,KIBUNJA CENTER
36.33884861,0.830158056,05516 - M. Thuku,05516 - M. Thuku,5516,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607257,1400,KWA MUHIA
36.08897944,0.303156389,05517 - Sewage Old,05517 - Sewage Old,5517,SOUTH EX LANET,LANET SUBSTATION,Nakuru,300610117,0,NAKURU
36.06001806,0.288523056,05518 - Londra Factory,05518 - Londra Factory,5518,INTERCONNECTOR 1 EX LANET,LANET SUBSTATION,Nakuru,300610179,0,NAKURU
36.42752889,0.760968333,05519 - John Burch,05519 - John Burch,5519,KIHOTO SOUTHLAKE 11KV,KIHOTO SUBSTATION,Nakuru,300608001,81,Adjacent to Lake Naivasha
36.112305,0.283770028,05521 - RAJ. INVESTMENT,05521 - RAJ. INVESTMENT,5521,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650866,404,RAJ COURT
36.06904097,0.299435833,05523 - Free Hold Estate,05523 - Free Hold Estate,5523,RACE TRACK 11KV EX MWARIKI,NAKURU DEPOT,Nakuru,300610066,511,free hold estate
36.2923,0.860178611,05526 - Olkaria,05526 - Olkaria,5526,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300607206,702,olkaria
36.31218833,0.897171667,05527 - Olkaria Geothermal,05527 - Olkaria Geothermal,5527,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300607204,0,olkaria
36.29061056,0.821691389,05528 - Project B/H Geotherm,05528 - Project B/H Geotherm,5528,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607275,0,GOETHERMAL WATER PUMP
36.11773933,0.210001667,05529 - B.T. Karanja,05529 - B.T. Karanja,5529,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611118,11,no name
36.13938167,0.139725278,05530 - J.M.&J.K.Investment,05530 - J.M.&J.K.Investment,5530,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611201,50,JM and JK INVESTMENT
36.06491556,0.275273333,05531 - Golf Club Road,05531 - Golf Club Road,5531,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300610205,120,maralal
36.07037306,0.286169167,05532 - Telephone House,05532 - Telephone House,5532,NAKURU TOWN 11KV EX NAKURU,NAKURU DEPOT,Nakuru,300610037,0,Orange Building
36.13130667,0.296168611,05533 - Embu Street,05533 - Embu Street,5533,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300607329,166,LANET
36.43869028,0.726695833,05534 - MATUDURIA MARKET,05534 - MATUDURIA MARKET,5534,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300609144,444,NEXT TO NAIVASHA POLICE STATI
36.42710944,0.76413,05538 - Three Point Ostrich,05538 - Three Point Ostrich,5538,KIHOTO SOUTHLAKE 11KV,KIHOTO SUBSTATION,Nakuru,300607999,0,NEAR VAUGHAN FARM
35.94172639,0.187128333,05543 - K.K. Bomet Sawmill,05543 - K.K. Bomet Sawmill,5543,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300638889,68,KK BOMET
36.18491161,0.299911667,05547 - Seed Unit,05547 - Seed Unit,5547,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611590,3000,Seed unit
36.11756042,0.149304444,05548 - Solai,05548 - Solai,5548,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611194,1631,kimary farmhouse
36.20877528,0.287264444,05554 - Beef Research,05554 - Beef Research,5554,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611582,0,BEEF R. STN...B/HOLE
36.35001997,0.498695833,05556 - Ndume Ya Kenya,05556 - Ndume Ya Kenya,5556,GILGIL TOWN 11KV EX GILGI,GILGIL,Nakuru,300607838,16,NDUME YA KENYA
36.07108889,0.278789722,05559 - General Hosp._Nakuru,05559 - General Hosp._Nakuru,5559,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300610206,250,next to show ground
36.15087911,0.297076667,05561 - Lanet Barrack W/Shop,05561 - Lanet Barrack W/Shop,5561,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611565,1744,kenya rifles barracks
36.0730025,0.276224722,05565 - General Hospital,05565 - General Hospital,5565,MILIMANI  11KV  EX  NAKURU,NAKURU DEPOT,Nakuru,300610208,410,NAKURU
36.11517611,0.286222778,05566 - NAGARIA ESTATE,05566 - NAGARIA ESTATE,5566,NORTH 11Kv EX LANET,LANET SUBSTATION,Nakuru,300650865,249,NAKURU
36.14247389,0.219075972,05567 - John K. Macheru,05567 - John K. Macheru,5567,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300611957,50,John k Macheru farm
36.27745,0.785430194,05568 - Adc_Ndabibi,05568 - Adc_Ndabibi,5568,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300638921,63,JUA KALI AREA ; ADC Ndabibi
36.14420806,0.272194444,05569 - F.N Kabiru,05569 - F.N Kabiru,5569,MAILI SABA TOWNFEEDER EXBAHATI,BAHATI  33/11KV  S/STN,Nakuru,300611681,164,F N KABIRU
35.76056722,0.288612222,05573 - Turi,05573 - Turi,5573,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610805,0,turi
36.12213444,0.222125278,05574 - Bahati,05574 - Bahati,5574,NYAHURURU/MARALAL 33Kv L1,LANET SUBSTATION,Nakuru,300611115,384,TISA MARKET
36.40924417,0.785460417,05575 - Sanctuary Farm,05575 - Sanctuary Farm,5575,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607983,56,sanctuary
36.2696375,0.808634722,05576 - Mundui Estate,05576 - Mundui Estate,5576,NORTH LAKE SHORE 11KV EX,DCK,Nakuru,300607288,67,MUNDUI ESTATE
36.18012972,0.299220556,05577 - Kenya Seed Units Hou,05577 - Kenya Seed Units Hou,5577,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611588,110,Kenya Seed Unit House
36.07508722,0.302427194,05579 - Pangani Estate_Nakuru,05579 - Pangani Estate_Nakuru,5579,GAME PARK 11KV EX MWARIKI,MWARIKI 33/11KV,Nakuru,300610113,1746,NAKURU
36.32020778,0.816338333,05581 - Lake View Est._Olkaria,05581 - Lake View Est._Olkaria,5581,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300607226,348,OLKARIA GEOTHERMAL POWER STAT
36.31593361,0.821031389,05582 - Lake View Est._Olkaria,05582 - Lake View Est._Olkaria,5582,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300607223,242,KENGEN STAFF HSES-SCH
35.96577528,0.163793889,5583 - 5583,5583 - 5583,5583,UNIVERSITY FEEDER EX KABARAK,KABARAK 33/11 SUBSTATION,Nakuru,300704659,170,KABARAK
36.18431142,0.302198972,05587 - A.D.C Staff Houses,05587 - A.D.C Staff Houses,5587,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611592,135,ADC Staff Houses
36.18293806,0.3073375,05588 - A.D.C  Manager House,05588 - A.D.C  Manager House,5588,CAMP  EX LANET,LANET SUBSTATION,Nakuru,300611593,8,adc farm manager residence
36.30737889,0.892463889,05593 - Geothermal  Power Ho,05593 - Geothermal  Power Ho,5593,DCK NAROK 33KV EX SUSWA,NAIVASHA SUBSTATION,Nakuru,300607203,0,olkaria 1
36.36348694,0.833357111,05598 - Y M C A,05598 - Y M C A,5598,SOUTH LAKE SHORE 11KV EX,DCK,Nakuru,300607948,100,ymca camp
35.70198608,0.217544806,05600 - KANGAHU FARM,05600 - KANGAHU FARM,5600,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610944,57,kanguhu /highlands farm
35.70664639,0.218336,05601 - KARUME INVESTMENTS,05601 - KARUME INVESTMENTS,5601,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610943,62,highlands molo
36.42969528,0.71133,05602 - Industrial Area,05602 - Industrial Area,5602,KIHOTO NAIVASHA TOWN 11KV,KIHOTO SUBSTATION,Nakuru,300609107,289,naivasha town industrial area
35.74198389,0.250133361,05604 - St. Mary'S Pri.School,05604 - St. Mary'S Pri.School,5604,MOLO 11KV EX ELBURGON,ELBURGON,Nakuru,300610827,823,Near Mary Mount girls
